date,store_id,product_id,category,base_price,actual_price,discount_pct,promotion_flag,is_holiday,stock_level_start,lead_time_days,true_demand,sales_qty,lost_sales_qty
2023-01-08,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,62,0,8,8,0
2023-01-08,STR_002,PRD_03_GROC,Grocery,4.5,2.925,0.35,1,0,1459,3,471,471,0
2023-01-08,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,658,0,174,174,0
2023-01-08,STR_002,PRD_05_FASH,Apparel,45,40.5,0.1,1,0,246,0,50,50,0
2023-01-08,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,90,3,44,44,0
2023-01-08,STR_002,PRD_07_HOME,Home,35,35,0,0,0,424,0,39,39,0
2023-01-08,STR_002,PRD_08_HOME,Home,150,150,0,0,0,131,0,25,25,0
2023-01-08,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,49,3,18,18,0
2023-01-08,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,39,3,12,12,0
2023-01-08,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1159,3,463,463,0
2023-01-08,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,518,4,187,187,0
2023-01-08,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,193,3,52,52,0
2023-01-08,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,264,0,58,58,0
2023-01-08,STR_003,PRD_07_HOME,Home,35,35,0,0,0,352,0,72,72,0
2023-01-08,STR_003,PRD_08_HOME,Home,150,105,0.3,1,0,103,3,45,45,0
2023-01-08,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,53,3,19,19,0
2023-01-08,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,41,0,9,9,0
2023-01-08,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,689,2,519,519,0
2023-01-08,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,371,4,238,238,0
2023-01-08,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,200,3,55,55,0
2023-01-08,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,250,0,62,62,0
2023-01-08,STR_004,PRD_07_HOME,Home,35,35,0,0,0,275,4,74,74,0
2023-01-08,STR_004,PRD_08_HOME,Home,150,150,0,0,0,76,3,22,22,0
2023-01-08,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,109,0,12,12,0
2023-01-08,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,47,0,10,10,0
2023-01-08,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1465,0,411,411,0
2023-01-08,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,694,0,188,188,0
2023-01-08,STR_005,PRD_05_FASH,Apparel,45,37.8,0.16,1,0,309,0,42,42,0
2023-01-08,STR_005,PRD_06_FASH,Apparel,95,68.4,0.28,1,0,91,2,51,51,0
2023-01-08,STR_005,PRD_07_HOME,Home,35,35,0,0,0,429,0,53,53,0
2023-01-08,STR_005,PRD_08_HOME,Home,150,150,0,0,0,139,0,20,20,0
2023-01-09,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,44,8,19,19,0
2023-01-09,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,19,2,9,9,0
2023-01-09,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,37,2,311,37,274
2023-01-09,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1405,0,157,157,0
2023-01-09,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,140,4,64,64,0
2023-01-09,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,459,0,71,71,0
2023-01-09,STR_001,PRD_07_HOME,Home,35,35,0,0,0,138,3,73,73,0
2023-01-09,STR_001,PRD_08_HOME,Home,150,150,0,0,0,36,3,29,29,0
2023-01-09,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,74,0,10,10,0
2023-01-09,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,54,0,11,11,0
2023-01-09,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,988,3,250,250,0
2023-01-09,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,484,4,107,107,0
2023-01-09,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,196,2,43,43,0
2023-01-09,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,46,2,44,44,0
2023-01-09,STR_002,PRD_07_HOME,Home,35,35,0,0,0,385,0,65,65,0
2023-01-09,STR_002,PRD_08_HOME,Home,150,150,0,0,0,106,0,21,21,0
2023-01-09,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,31,4,21,21,0
2023-01-09,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,27,2,15,15,0
2023-01-09,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,696,4,267,267,0
2023-01-09,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,331,2,127,127,0
2023-01-09,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,141,3,51,51,0
2023-01-09,STR_003,PRD_06_FASH,Apparel,95,69.35,0.27,1,0,206,0,66,66,0
2023-01-09,STR_003,PRD_07_HOME,Home,35,35,0,0,0,280,10,77,77,0
2023-01-09,STR_003,PRD_08_HOME,Home,150,150,0,0,0,58,6,26,26,0
2023-01-09,STR_004,PRD_01_ELEC,Electronics,299,230.23,0.23,1,0,191,0,33,33,0
2023-01-09,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,32,3,17,17,0
2023-01-09,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2981,0,331,331,0
2023-01-09,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,133,2,158,133,25
2023-01-09,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,145,3,47,47,0
2023-01-09,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,496,0,49,49,0
2023-01-09,STR_004,PRD_07_HOME,Home,35,35,0,0,0,201,2,84,84,0
2023-01-09,STR_004,PRD_08_HOME,Home,150,150,0,0,0,258,0,26,26,0
2023-01-09,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,97,0,13,13,0
2023-01-09,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,37,2,12,12,0
2023-01-09,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1054,8,230,230,0
2023-01-09,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,506,4,126,126,0
2023-01-09,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,267,0,33,33,0
2023-01-09,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,40,3,31,31,0
2023-01-09,STR_005,PRD_07_HOME,Home,35,35,0,0,0,376,0,55,55,0
2023-01-09,STR_005,PRD_08_HOME,Home,150,111,0.26,1,0,119,0,23,,0
2023-01-10,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,191,0,13,13,0
2023-01-10,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,10,9,10,10,0
2023-01-10,STR_001,PRD_03_GROC,Grocery,4.5,3.78,0.16,1,0,0,5,383,0,383
2023-01-10,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,1248,0,162,162,0
2023-01-10,STR_001,PRD_05_FASH,Apparel,45,34.65,0.23,1,0,496,0,81,81,0
2023-01-10,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,388,0,57,57,0
2023-01-10,STR_001,PRD_07_HOME,Home,35,35,0,0,0,687,0,82,82,0
2023-01-10,STR_001,PRD_08_HOME,Home,150,150,0,0,0,7,4,19,7,12
2023-01-10,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,64,3,17,17,0
2023-01-10,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,43,0,2,2,0
2023-01-10,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,738,3,245,245,0
2023-01-10,STR_002,PRD_04_GROC,Grocery,12,10.44,0.13,1,0,377,3,126,126,0
2023-01-10,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,153,4,39,39,0
2023-01-10,STR_002,PRD_06_FASH,Apparel,95,83.6,0.12,1,0,2,3,38,2,36
2023-01-10,STR_002,PRD_07_HOME,Home,35,25.55,0.27,1,0,320,0,67,67,0
2023-01-10,STR_002,PRD_08_HOME,Home,150,150,0,0,0,85,9,21,21,0
2023-01-10,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,10,2,14,10,4
2023-01-10,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,12,3,5,5,0
2023-01-10,STR_003,PRD_03_GROC,Grocery,4.5,3.735,0.17,1,0,429,2,289,289,0
2023-01-10,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,204,3,137,137,0
2023-01-10,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,90,3,51,51,0
2023-01-10,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,805,0,52,52,0
2023-01-10,STR_003,PRD_07_HOME,Home,35,35,0,0,0,203,2,49,49,0
2023-01-10,STR_003,PRD_08_HOME,Home,150,150,0,0,0,32,4,23,23,0
2023-01-10,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,158,0,15,15,0
2023-01-10,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,15,2,9,9,0
2023-01-10,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5980,0,317,317,0
2023-01-10,STR_004,PRD_04_GROC,Grocery,12,10.32,0.14,1,0,1309,0,154,154,0
2023-01-10,STR_004,PRD_05_FASH,Apparel,45,32.4,0.28,1,0,98,4,72,72,0
2023-01-10,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,447,0,60,60,0
2023-01-10,STR_004,PRD_07_HOME,Home,35,35,0,0,0,117,10,87,87,0
2023-01-10,STR_004,PRD_08_HOME,Home,150,150,0,0,0,232,0,30,30,0
2023-01-10,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,84,0,14,14,0
2023-01-10,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,25,4,5,5,0
2023-01-10,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,824,3,255,255,0
2023-01-10,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,380,3,111,111,0
2023-01-10,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,234,0,40,40,0
2023-01-10,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,578,0,49,49,0
2023-01-10,STR_005,PRD_07_HOME,Home,35,26.25,0.25,1,0,321,3,94,94,0
2023-01-10,STR_005,PRD_08_HOME,Home,150,150,0,0,0,96,2,25,25,0
2023-01-11,STR_001,PRD_01_ELEC,Electronics,299,227.24,0.24,1,0,178,0,36,36,0
2023-01-11,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,102,0,15,15,0
2023-01-11,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6406,0,323,323,0
2023-01-11,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2740,0,177,177,0
2023-01-11,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,415,0,52,52,0
2023-01-11,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,331,0,54,54,0
2023-01-11,STR_001,PRD_07_HOME,Home,35,35,0,0,0,605,0,79,79,0
2023-01-11,STR_001,PRD_08_HOME,Home,150,150,0,0,0,453,0,22,22,0
2023-01-11,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,47,2,18,18,0
2023-01-11,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,41,4,13,13,0
2023-01-11,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3005,0,259,259,0
2023-01-11,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,251,2,108,108,0
2023-01-11,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,521,0,48,48,0
2023-01-11,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,912,0,64,64,0
2023-01-11,STR_002,PRD_07_HOME,Home,35,35,0,0,0,253,3,50,50,0
2023-01-11,STR_002,PRD_08_HOME,Home,150,150,0,0,0,64,4,23,23,0
2023-01-11,STR_003,PRD_01_ELEC,Electronics,299,266.11,0.11,1,0,340,0,17,17,0
2023-01-11,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,192,0,6,6,0
2023-01-11,STR_003,PRD_03_GROC,Grocery,4.5,3.195,0.29,1,0,2944,0,354,354,0
2023-01-11,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1543,0,135,135,0
2023-01-11,STR_003,PRD_05_FASH,Apparel,45,31.5,0.3,1,0,458,0,81,81,0
2023-01-11,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,753,0,47,47,0
2023-01-11,STR_003,PRD_07_HOME,Home,35,35,0,0,0,154,3,75,75,0
2023-01-11,STR_003,PRD_08_HOME,Home,150,150,0,0,0,231,0,22,22,0
2023-01-11,STR_004,PRD_01_ELEC,Electronics,299,239.2,0.2,1,0,319,0,18,18,0
2023-01-11,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,6,2,11,6,5
2023-01-11,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5663,0,326,326,0
2023-01-11,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,2835,0,147,147,0
2023-01-11,STR_004,PRD_05_FASH,Apparel,45,39.6,0.12,1,0,441,0,58,58,0
2023-01-11,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,387,0,58,58,0
2023-01-11,STR_004,PRD_07_HOME,Home,35,35,0,0,0,753,0,81,81,0
2023-01-11,STR_004,PRD_08_HOME,Home,150,150,0,0,0,428,0,28,28,0
2023-01-11,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,70,2,20,20,0
2023-01-11,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,107,0,5,5,0
2023-01-11,STR_005,PRD_03_GROC,Grocery,4.5,3.06,0.32,1,0,569,2,265,265,0
2023-01-11,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,269,4,134,134,0
2023-01-11,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,194,3,36,36,0
2023-01-11,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,0,0,52,0,52
2023-01-11,STR_005,PRD_07_HOME,Home,35,35,0,0,0,227,2,70,70,0
2023-01-11,STR_005,PRD_08_HOME,Home,150,150,0,0,0,71,4,22,22,0
2023-01-12,STR_001,PRD_01_ELEC,Electronics,299,209.3,0.3,1,0,142,0,41,41,0
2023-01-12,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,180,0,9,9,0
2023-01-12,STR_001,PRD_03_GROC,Grocery,4.5,3.285,0.27,1,0,6083,0,391,391,0
2023-01-12,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2563,0,148,148,0
2023-01-12,STR_001,PRD_05_FASH,Apparel,45,37.35,0.17,1,0,363,0,69,69,0
2023-01-12,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,277,0,62,62,0
2023-01-12,STR_001,PRD_07_HOME,Home,35,30.1,0.14,1,0,2003,0,83,83,0
2023-01-12,STR_001,PRD_08_HOME,Home,150,150,0,0,0,704,0,22,22,0
2023-01-12,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,29,3,15,15,0
2023-01-12,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,28,2,10,10,0
2023-01-12,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5508,0,260,260,0
2023-01-12,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,143,3,120,120,0
2023-01-12,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,473,0,35,,0
2023-01-12,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,848,0,34,34,0
2023-01-12,STR_002,PRD_07_HOME,Home,35,35,0,0,0,203,3,41,41,0
2023-01-12,STR_002,PRD_08_HOME,Home,150,150,0,0,0,41,7,19,19,0
2023-01-12,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,533,0,16,16,0
2023-01-12,STR_003,PRD_02_ELEC,Electronics,599,425.29,0.29,1,0,186,0,19,19,0
2023-01-12,STR_003,PRD_03_GROC,Grocery,4.5,3.06,0.32,1,0,5950,0,373,373,0
2023-01-12,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,2757,0,150,150,0
2023-01-12,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,847,0,39,39,0
2023-01-12,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,706,0,46,46,0
2023-01-12,STR_003,PRD_07_HOME,Home,35,35,0,0,0,765,0,62,62,0
2023-01-12,STR_003,PRD_08_HOME,Home,150,150,0,0,0,209,0,25,25,0
2023-01-12,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,301,0,26,26,0
2023-01-12,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,203,0,11,11,0
2023-01-12,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5337,0,315,315,0
2023-01-12,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,4235,0,165,165,0
2023-01-12,STR_004,PRD_05_FASH,Apparel,45,31.95,0.29,1,0,845,0,80,80,0
2023-01-12,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,329,0,48,48,0
2023-01-12,STR_004,PRD_07_HOME,Home,35,23.8,0.32,1,0,1311,0,109,109,0
2023-01-12,STR_004,PRD_08_HOME,Home,150,150,0,0,0,400,0,24,24,0
2023-01-12,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,50,4,15,15,0
2023-01-12,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,102,0,3,3,0
2023-01-12,STR_005,PRD_03_GROC,Grocery,4.5,3.96,0.12,1,0,304,4,247,247,0
2023-01-12,STR_005,PRD_04_GROC,Grocery,12,8.88,0.26,1,0,135,2,151,135,16
2023-01-12,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,158,4,34,34,0
2023-01-12,STR_005,PRD_06_FASH,Apparel,95,78.85,0.17,1,0,818,0,56,56,0
2023-01-12,STR_005,PRD_07_HOME,Home,35,35,0,0,0,157,2,67,67,0
2023-01-12,STR_005,PRD_08_HOME,Home,150,121.5,0.19,1,0,258,0,33,,0
2023-01-13,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,101,0,27,27,0
2023-01-13,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,171,0,14,14,0
2023-01-13,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5692,0,358,358,0
2023-01-13,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2415,0,177,177,0
2023-01-13,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,778,0,51,51,0
2023-01-13,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,215,0,42,42,0
2023-01-13,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1920,0,80,80,0
2023-01-13,STR_001,PRD_08_HOME,Home,150,118.5,0.21,1,0,682,0,37,37,0
2023-01-13,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,358,0,22,22,0
2023-01-13,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,18,3,3,3,0
2023-01-13,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8255,0,244,244,0
2023-01-13,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,4292,0,113,113,0
2023-01-13,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,438,0,42,42,0
2023-01-13,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,1164,0,37,37,0
2023-01-13,STR_002,PRD_07_HOME,Home,35,35,0,0,0,162,2,46,46,0
2023-01-13,STR_002,PRD_08_HOME,Home,150,150,0,0,0,22,2,11,11,0
2023-01-13,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,717,0,14,14,0
2023-01-13,STR_003,PRD_02_ELEC,Electronics,599,407.32,0.32,1,0,272,0,23,23,0
2023-01-13,STR_003,PRD_03_GROC,Grocery,4.5,3.33,0.26,1,0,8648,0,298,298,0
2023-01-13,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,4220,0,127,127,0
2023-01-13,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1329,0,59,59,0
2023-01-13,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,660,0,38,38,0
2023-01-13,STR_003,PRD_07_HOME,Home,35,35,0,0,0,703,0,67,67,0
2023-01-13,STR_003,PRD_08_HOME,Home,150,150,0,0,0,184,0,23,23,0
2023-01-13,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,275,0,29,29,0
2023-01-13,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,304,0,10,10,0
2023-01-13,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5022,0,331,331,0
2023-01-13,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,4070,0,160,,0
2023-01-13,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,765,0,38,38,0
2023-01-13,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,281,0,53,53,0
2023-01-13,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1202,0,82,82,0
2023-01-13,STR_004,PRD_08_HOME,Home,150,150,0,0,0,376,0,31,31,0
2023-01-13,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,195,0,12,12,0
2023-01-13,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,99,0,11,11,0
2023-01-13,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6184,0,266,266,0
2023-01-13,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2711,0,131,131,0
2023-01-13,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,124,3,38,38,0
2023-01-13,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,762,0,43,43,0
2023-01-13,STR_005,PRD_07_HOME,Home,35,35,0,0,0,1386,0,53,53,0
2023-01-13,STR_005,PRD_08_HOME,Home,150,150,0,0,0,225,0,20,20,0
2023-01-14,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,74,10,15,15,0
2023-01-14,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,157,0,8,8,0
2023-01-14,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8797,0,517,517,0
2023-01-14,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2238,0,282,282,0
2023-01-14,STR_001,PRD_05_FASH,Apparel,45,35.1,0.22,1,0,727,0,60,60,0
2023-01-14,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,173,0,44,44,0
2023-01-14,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1840,0,82,82,0
2023-01-14,STR_001,PRD_08_HOME,Home,150,150,0,0,0,925,0,22,22,0
2023-01-14,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,336,0,18,18,0
2023-01-14,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,109,0,7,7,0
2023-01-14,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8011,0,389,389,0
2023-01-14,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,4179,0,212,212,0
2023-01-14,STR_002,PRD_05_FASH,Apparel,45,38.25,0.15,1,0,842,0,60,60,0
2023-01-14,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,1127,0,41,41,0
2023-01-14,STR_002,PRD_07_HOME,Home,35,35,0,0,0,753,0,40,40,0
2023-01-14,STR_002,PRD_08_HOME,Home,150,118.5,0.21,1,0,11,3,31,11,20
2023-01-14,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,703,0,22,,0
2023-01-14,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,0,0,10,0,10
2023-01-14,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8350,0,431,431,0
2023-01-14,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,4093,0,214,214,0
2023-01-14,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1270,0,37,37,0
2023-01-14,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,622,0,44,44,0
2023-01-14,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1397,0,80,80,0
2023-01-14,STR_003,PRD_08_HOME,Home,150,99,0.34,1,0,432,0,38,38,0
2023-01-14,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,246,0,12,12,0
2023-01-14,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,294,0,11,11,0
2023-01-14,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4691,0,554,554,0
2023-01-14,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3910,0,241,241,0
2023-01-14,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,1261,0,44,44,0
2023-01-14,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,228,0,45,45,0
2023-01-14,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1120,0,88,88,0
2023-01-14,STR_004,PRD_08_HOME,Home,150,150,0,0,0,345,0,20,20,0
2023-01-14,STR_005,PRD_01_ELEC,Electronics,299,233.22,0.22,1,0,183,0,28,28,0
2023-01-14,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,180,0,7,7,0
2023-01-14,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5918,0,412,412,0
2023-01-14,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,4260,0,199,199,0
2023-01-14,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,488,0,38,38,0
2023-01-14,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,719,0,39,39,0
2023-01-14,STR_005,PRD_07_HOME,Home,35,35,0,0,0,2083,0,77,77,0
2023-01-14,STR_005,PRD_08_HOME,Home,150,150,0,0,0,205,0,13,13,0
2023-01-15,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,59,2,25,25,0
2023-01-15,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,149,0,11,11,0
2023-01-15,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,11780,0,543,543,0
2023-01-15,STR_001,PRD_04_GROC,Grocery,12,8.04,0.33,1,0,1956,0,360,360,0
2023-01-15,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,667,0,62,62,0
2023-01-15,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,129,3,51,51,0
2023-01-15,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1758,0,74,74,0
2023-01-15,STR_001,PRD_08_HOME,Home,150,150,0,0,0,903,0,28,28,0
2023-01-15,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,514,0,11,11,0
2023-01-15,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,186,0,9,9,0
2023-01-15,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,7622,0,375,375,0
2023-01-15,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,5624,0,196,196,0
2023-01-15,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,782,0,40,40,0
2023-01-15,STR_002,PRD_06_FASH,Apparel,95,64.6,0.32,1,0,1086,0,64,64,0
2023-01-15,STR_002,PRD_07_HOME,Home,35,35,0,0,0,2115,0,58,58,0
2023-01-15,STR_002,PRD_08_HOME,Home,150,150,0,0,0,508,0,17,,0
2023-01-15,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,681,0,13,13,0
2023-01-15,STR_003,PRD_02_ELEC,Electronics,599,503.16,0.16,1,0,239,0,12,12,0
