purchase_order_id,store_id,product_id,category,supplier_id,order_date,expected_arrival_date,ordered_qty,planned_lead_time_days,cancelled_flag,data_origin
PO-SIM-0000263,S005,P0019,Furniture,SUP-03,2023-11-11,2023-11-16,64,5,False,simulation
PO-SIM-0000264,S005,P0020,Toys,SUP-05,2023-11-11,2023-11-14,12,3,False,simulation
PO-SIM-0000265,S001,P0002,Clothing,SUP-01,2023-11-12,2023-11-15,67,3,False,simulation
PO-SIM-0000266,S001,P0008,Electronics,SUP-02,2023-11-12,2023-11-16,9,4,False,simulation
PO-SIM-0000267,S001,P0013,Toys,SUP-05,2023-11-12,2023-11-15,28,3,False,simulation
PO-SIM-0000268,S001,P0014,Groceries,SUP-04,2023-11-12,2023-11-18,143,6,False,simulation
PO-SIM-0000269,S001,P0017,Toys,SUP-05,2023-11-12,2023-11-15,25,3,False,simulation
PO-SIM-0000270,S001,P0018,Groceries,SUP-04,2023-11-12,2023-11-18,51,6,False,simulation
PO-SIM-0000271,S002,P0006,Clothing,SUP-01,2023-11-12,2023-11-15,40,3,False,simulation
PO-SIM-0000272,S002,P0008,Groceries,SUP-04,2023-11-12,2023-11-18,110,6,False,simulation
PO-SIM-0000273,S002,P0010,Groceries,SUP-04,2023-11-12,2023-11-18,67,6,False,simulation
PO-SIM-0000274,S002,P0018,Clothing,SUP-01,2023-11-12,2023-11-15,11,3,False,simulation
PO-SIM-0000275,S003,P0004,Groceries,SUP-04,2023-11-12,2023-11-18,164,6,False,simulation
PO-SIM-0000276,S003,P0006,Toys,SUP-05,2023-11-12,2023-11-15,67,3,False,simulation
PO-SIM-0000277,S003,P0008,Clothing,SUP-01,2023-11-12,2023-11-15,115,3,False,simulation
PO-SIM-0000278,S003,P0010,Groceries,SUP-04,2023-11-12,2023-11-18,24,6,False,simulation
PO-SIM-0000279,S003,P0016,Electronics,SUP-02,2023-11-12,2023-11-16,52,4,False,simulation
PO-SIM-0000280,S003,P0018,Furniture,SUP-03,2023-11-12,2023-11-17,11,5,False,simulation
PO-SIM-0000281,S003,P0019,Groceries,SUP-04,2023-11-12,2023-11-18,60,6,False,simulation
PO-SIM-0000282,S004,P0005,Clothing,SUP-01,2023-11-12,2023-11-15,17,3,False,simulation
PO-SIM-0000283,S004,P0012,Electronics,SUP-02,2023-11-12,2023-11-16,21,4,False,simulation
PO-SIM-0000284,S004,P0017,Clothing,SUP-01,2023-11-12,2023-11-15,9,3,False,simulation
PO-SIM-0000285,S004,P0018,Furniture,SUP-03,2023-11-12,2023-11-17,1,5,False,simulation
PO-SIM-0000286,S005,P0008,Groceries,SUP-04,2023-11-12,2023-11-18,41,6,False,simulation
PO-SIM-0000287,S005,P0014,Furniture,SUP-03,2023-11-12,2023-11-17,127,5,False,simulation
PO-SIM-0000288,S005,P0016,Toys,SUP-05,2023-11-12,2023-11-15,59,3,False,simulation
PO-SIM-0000289,S005,P0017,Toys,SUP-05,2023-11-12,2023-11-15,36,3,False,simulation
PO-SIM-0000290,S005,P0018,Clothing,SUP-01,2023-11-12,2023-11-15,28,3,False,simulation
PO-SIM-0000291,S001,P0008,Electronics,SUP-02,2023-11-13,2023-11-17,7,4,False,simulation
PO-SIM-0000292,S001,P0009,Clothing,SUP-01,2023-11-13,2023-11-16,20,3,False,simulation
PO-SIM-0000293,S001,P0013,Toys,SUP-05,2023-11-13,2023-11-16,22,3,False,simulation
PO-SIM-0000294,S001,P0015,Toys,SUP-05,2023-11-13,2023-11-16,5,3,False,simulation
PO-SIM-0000295,S001,P0017,Toys,SUP-05,2023-11-13,2023-11-16,17,3,False,simulation
PO-SIM-0000296,S001,P0019,Furniture,SUP-03,2023-11-13,2023-11-18,16,5,False,simulation
PO-SIM-0000297,S002,P0004,Groceries,SUP-04,2023-11-13,2023-11-19,64,6,False,simulation
PO-SIM-0000298,S002,P0008,Groceries,SUP-04,2023-11-13,2023-11-19,83,6,False,simulation
PO-SIM-0000299,S002,P0009,Groceries,SUP-04,2023-11-13,2023-11-19,43,6,False,simulation
PO-SIM-0000300,S002,P0010,Groceries,SUP-04,2023-11-13,2023-11-19,8,6,False,simulation
PO-SIM-0000301,S002,P0011,Groceries,SUP-04,2023-11-13,2023-11-19,24,6,False,simulation
PO-SIM-0000302,S002,P0013,Groceries,SUP-04,2023-11-13,2023-11-19,73,6,False,simulation
PO-SIM-0000303,S002,P0016,Clothing,SUP-01,2023-11-13,2023-11-16,55,3,False,simulation
PO-SIM-0000304,S002,P0018,Clothing,SUP-01,2023-11-13,2023-11-16,81,3,False,simulation
PO-SIM-0000305,S003,P0001,Toys,SUP-05,2023-11-13,2023-11-16,75,3,False,simulation
PO-SIM-0000306,S003,P0009,Groceries,SUP-04,2023-11-13,2023-11-19,27,6,False,simulation
PO-SIM-0000307,S003,P0010,Groceries,SUP-04,2023-11-13,2023-11-19,43,6,False,simulation
PO-SIM-0000308,S003,P0018,Furniture,SUP-03,2023-11-13,2023-11-18,58,5,False,simulation
PO-SIM-0000309,S004,P0004,Groceries,SUP-04,2023-11-13,2023-11-19,58,6,False,simulation
PO-SIM-0000310,S004,P0019,Clothing,SUP-01,2023-11-13,2023-11-16,23,3,False,simulation
PO-SIM-0000311,S005,P0004,Groceries,SUP-04,2023-11-13,2023-11-19,73,6,False,simulation
PO-SIM-0000312,S005,P0005,Groceries,SUP-04,2023-11-13,2023-11-19,13,6,False,simulation
PO-SIM-0000313,S005,P0008,Groceries,SUP-04,2023-11-13,2023-11-19,26,6,False,simulation
PO-SIM-0000314,S005,P0016,Toys,SUP-05,2023-11-13,2023-11-16,159,3,False,simulation
PO-SIM-0000315,S005,P0017,Toys,SUP-05,2023-11-13,2023-11-16,62,3,False,simulation
PO-SIM-0000316,S005,P0018,Clothing,SUP-01,2023-11-13,2023-11-16,106,3,False,simulation
PO-SIM-0000317,S005,P0019,Furniture,SUP-03,2023-11-13,2023-11-18,50,5,False,simulation
PO-SIM-0000318,S005,P0020,Toys,SUP-05,2023-11-13,2023-11-16,5,3,False,simulation
PO-SIM-0000319,S001,P0009,Clothing,SUP-01,2023-11-14,2023-11-17,75,3,False,simulation
PO-SIM-0000320,S001,P0013,Toys,SUP-05,2023-11-14,2023-11-17,28,3,False,simulation
PO-SIM-0000321,S001,P0017,Toys,SUP-05,2023-11-14,2023-11-17,48,3,False,simulation
PO-SIM-0000322,S001,P0018,Groceries,SUP-04,2023-11-14,2023-11-20,19,6,False,simulation
PO-SIM-0000323,S002,P0009,Groceries,SUP-04,2023-11-14,2023-11-20,118,6,False,simulation
PO-SIM-0000324,S002,P0012,Electronics,SUP-02,2023-11-14,2023-11-18,24,4,False,simulation
PO-SIM-0000325,S002,P0017,Toys,SUP-05,2023-11-14,2023-11-17,9,3,False,simulation
PO-SIM-0000326,S002,P0018,Clothing,SUP-01,2023-11-14,2023-11-17,36,3,False,simulation
PO-SIM-0000327,S003,P0003,Electronics,SUP-02,2023-11-14,2023-11-18,28,4,False,simulation
PO-SIM-0000328,S003,P0009,Groceries,SUP-04,2023-11-14,2023-11-20,60,6,False,simulation
PO-SIM-0000329,S003,P0010,Groceries,SUP-04,2023-11-14,2023-11-20,34,6,False,simulation
PO-SIM-0000330,S004,P0005,Clothing,SUP-01,2023-11-14,2023-11-17,28,3,False,simulation
PO-SIM-0000331,S004,P0006,Groceries,SUP-04,2023-11-14,2023-11-20,23,6,False,simulation
PO-SIM-0000332,S004,P0012,Electronics,SUP-02,2023-11-14,2023-11-18,27,4,False,simulation
PO-SIM-0000333,S004,P0013,Groceries,SUP-04,2023-11-14,2023-11-20,130,6,False,simulation
PO-SIM-0000334,S004,P0018,Furniture,SUP-03,2023-11-14,2023-11-19,8,5,False,simulation
PO-SIM-0000335,S005,P0003,Toys,SUP-05,2023-11-14,2023-11-17,39,3,False,simulation
PO-SIM-0000336,S005,P0004,Groceries,SUP-04,2023-11-14,2023-11-20,6,6,False,simulation
PO-SIM-0000337,S005,P0005,Groceries,SUP-04,2023-11-14,2023-11-20,188,6,False,simulation
PO-SIM-0000338,S005,P0017,Toys,SUP-05,2023-11-14,2023-11-17,52,3,False,simulation
PO-SIM-0000339,S001,P0001,Electronics,SUP-02,2023-11-15,2023-11-19,15,4,False,simulation
PO-SIM-0000340,S001,P0004,Electronics,SUP-02,2023-11-15,2023-11-19,47,4,False,simulation
PO-SIM-0000341,S001,P0008,Electronics,SUP-02,2023-11-15,2023-11-19,43,4,False,simulation
PO-SIM-0000342,S001,P0013,Toys,SUP-05,2023-11-15,2023-11-18,6,3,False,simulation
PO-SIM-0000343,S001,P0016,Groceries,SUP-04,2023-11-15,2023-11-21,16,6,False,simulation
PO-SIM-0000344,S001,P0017,Toys,SUP-05,2023-11-15,2023-11-18,56,3,False,simulation
PO-SIM-0000345,S001,P0018,Groceries,SUP-04,2023-11-15,2023-11-21,78,6,False,simulation
PO-SIM-0000346,S002,P0003,Groceries,SUP-04,2023-11-15,2023-11-21,3,6,False,simulation
PO-SIM-0000347,S002,P0010,Groceries,SUP-04,2023-11-15,2023-11-21,130,6,False,simulation
PO-SIM-0000348,S002,P0018,Clothing,SUP-01,2023-11-15,2023-11-18,72,3,False,simulation
PO-SIM-0000349,S003,P0003,Electronics,SUP-02,2023-11-15,2023-11-19,82,4,False,simulation
PO-SIM-0000350,S003,P0006,Toys,SUP-05,2023-11-15,2023-11-18,83,3,False,simulation
PO-SIM-0000351,S003,P0010,Groceries,SUP-04,2023-11-15,2023-11-21,118,6,False,simulation
PO-SIM-0000352,S003,P0011,Electronics,SUP-02,2023-11-15,2023-11-19,127,4,False,simulation
PO-SIM-0000353,S003,P0016,Electronics,SUP-02,2023-11-15,2023-11-19,71,4,False,simulation
PO-SIM-0000354,S003,P0019,Groceries,SUP-04,2023-11-15,2023-11-21,82,6,False,simulation
PO-SIM-0000355,S003,P0020,Clothing,SUP-01,2023-11-15,2023-11-18,78,3,False,simulation
PO-SIM-0000356,S004,P0002,Groceries,SUP-04,2023-11-15,2023-11-21,118,6,False,simulation
PO-SIM-0000357,S004,P0005,Clothing,SUP-01,2023-11-15,2023-11-18,40,3,False,simulation
PO-SIM-0000358,S004,P0008,Furniture,SUP-03,2023-11-15,2023-11-20,8,5,False,simulation
PO-SIM-0000359,S004,P0014,Furniture,SUP-03,2023-11-15,2023-11-20,47,5,False,simulation
PO-SIM-0000360,S004,P0017,Clothing,SUP-01,2023-11-15,2023-11-18,81,3,False,simulation
PO-SIM-0000361,S004,P0018,Furniture,SUP-03,2023-11-15,2023-11-20,83,5,False,simulation
PO-SIM-0000362,S004,P0019,Clothing,SUP-01,2023-11-15,2023-11-18,25,3,False,simulation
PO-SIM-0000363,S005,P0003,Toys,SUP-05,2023-11-15,2023-11-18,12,3,False,simulation
PO-SIM-0000364,S005,P0004,Groceries,SUP-04,2023-11-15,2023-11-21,39,6,False,simulation
PO-SIM-0000365,S005,P0008,Groceries,SUP-04,2023-11-15,2023-11-21,44,6,False,simulation
PO-SIM-0000366,S005,P0015,Groceries,SUP-04,2023-11-15,2023-11-21,23,6,False,simulation
PO-SIM-0000367,S005,P0017,Toys,SUP-05,2023-11-15,2023-11-18,24,3,False,simulation
PO-SIM-0000368,S005,P0018,Clothing,SUP-01,2023-11-15,2023-11-18,43,3,False,simulation
PO-SIM-0000369,S001,P0006,Toys,SUP-05,2023-11-16,2023-11-19,66,3,False,simulation
PO-SIM-0000370,S001,P0008,Electronics,SUP-02,2023-11-16,2023-11-20,21,4,False,simulation
PO-SIM-0000371,S001,P0012,Groceries,SUP-04,2023-11-16,2023-11-22,32,6,False,simulation
PO-SIM-0000372,S001,P0013,Toys,SUP-05,2023-11-16,2023-11-19,67,3,False,simulation
PO-SIM-0000373,S001,P0015,Toys,SUP-05,2023-11-16,2023-11-19,53,3,False,simulation
PO-SIM-0000374,S001,P0019,Furniture,SUP-03,2023-11-16,2023-11-21,18,5,False,simulation
PO-SIM-0000375,S002,P0003,Groceries,SUP-04,2023-11-16,2023-11-22,114,6,False,simulation
PO-SIM-0000376,S002,P0006,Clothing,SUP-01,2023-11-16,2023-11-19,24,3,False,simulation
PO-SIM-0000377,S002,P0008,Groceries,SUP-04,2023-11-16,2023-11-22,71,6,False,simulation
PO-SIM-0000378,S003,P0001,Toys,SUP-05,2023-11-16,2023-11-19,8,3,False,simulation
PO-SIM-0000379,S003,P0010,Groceries,SUP-04,2023-11-16,2023-11-22,22,6,False,simulation
PO-SIM-0000380,S003,P0013,Groceries,SUP-04,2023-11-16,2023-11-22,89,6,False,simulation
PO-SIM-0000381,S003,P0019,Groceries,SUP-04,2023-11-16,2023-11-22,73,6,False,simulation
PO-SIM-0000382,S004,P0003,Furniture,SUP-03,2023-11-16,2023-11-21,27,5,False,simulation
PO-SIM-0000383,S004,P0012,Electronics,SUP-02,2023-11-16,2023-11-20,35,4,False,simulation
PO-SIM-0000384,S004,P0015,Furniture,SUP-03,2023-11-16,2023-11-21,30,5,False,simulation
PO-SIM-0000385,S004,P0016,Furniture,SUP-03,2023-11-16,2023-11-21,5,5,False,simulation
PO-SIM-0000386,S004,P0018,Furniture,SUP-03,2023-11-16,2023-11-21,5,5,False,simulation
PO-SIM-0000387,S005,P0004,Groceries,SUP-04,2023-11-16,2023-11-22,70,6,False,simulation
PO-SIM-0000388,S005,P0007,Groceries,SUP-04,2023-11-16,2023-11-22,120,6,False,simulation
PO-SIM-0000389,S005,P0008,Groceries,SUP-04,2023-11-16,2023-11-22,54,6,False,simulation
PO-SIM-0000390,S005,P0017,Toys,SUP-05,2023-11-16,2023-11-19,23,3,False,simulation
PO-SIM-0000391,S005,P0019,Furniture,SUP-03,2023-11-16,2023-11-21,62,5,False,simulation
PO-SIM-0000392,S005,P0020,Toys,SUP-05,2023-11-16,2023-11-19,40,3,False,simulation
PO-SIM-0000393,S001,P0001,Electronics,SUP-02,2023-11-17,2023-11-21,28,4,False,simulation
PO-SIM-0000394,S001,P0002,Clothing,SUP-01,2023-11-17,2023-11-20,52,3,False,simulation
PO-SIM-0000395,S001,P0006,Toys,SUP-05,2023-11-17,2023-11-20,159,3,True,simulation
PO-SIM-0000396,S001,P0008,Electronics,SUP-02,2023-11-17,2023-11-21,33,4,False,simulation
PO-SIM-0000397,S001,P0013,Toys,SUP-05,2023-11-17,2023-11-20,4,3,False,simulation
PO-SIM-0000398,S001,P0015,Toys,SUP-05,2023-11-17,2023-11-20,16,3,False,simulation
PO-SIM-0000399,S002,P0006,Clothing,SUP-01,2023-11-17,2023-11-20,22,3,False,simulation
PO-SIM-0000400,S002,P0008,Groceries,SUP-04,2023-11-17,2023-11-23,7,6,False,simulation
PO-SIM-0000401,S002,P0010,Groceries,SUP-04,2023-11-17,2023-11-23,32,6,False,simulation
PO-SIM-0000402,S002,P0016,Clothing,SUP-01,2023-11-17,2023-11-20,3,3,False,simulation
PO-SIM-0000403,S002,P0018,Clothing,SUP-01,2023-11-17,2023-11-20,53,3,False,simulation
PO-SIM-0000404,S003,P0006,Toys,SUP-05,2023-11-17,2023-11-20,47,3,False,simulation
PO-SIM-0000405,S003,P0010,Groceries,SUP-04,2023-11-17,2023-11-23,59,6,False,simulation
PO-SIM-0000406,S003,P0011,Electronics,SUP-02,2023-11-17,2023-11-21,75,4,False,simulation
PO-SIM-0000407,S003,P0013,Groceries,SUP-04,2023-11-17,2023-11-23,117,6,False,simulation
PO-SIM-0000408,S003,P0015,Groceries,SUP-04,2023-11-17,2023-11-23,36,6,False,simulation
PO-SIM-0000409,S004,P0005,Clothing,SUP-01,2023-11-17,2023-11-20,44,3,False,simulation
PO-SIM-0000410,S004,P0006,Groceries,SUP-04,2023-11-17,2023-11-23,193,6,False,simulation
PO-SIM-0000411,S004,P0008,Furniture,SUP-03,2023-11-17,2023-11-22,3,5,False,simulation
PO-SIM-0000412,S004,P0012,Electronics,SUP-02,2023-11-17,2023-11-21,31,4,False,simulation
PO-SIM-0000413,S004,P0016,Furniture,SUP-03,2023-11-17,2023-11-22,122,5,False,simulation
PO-SIM-0000414,S004,P0017,Clothing,SUP-01,2023-11-17,2023-11-20,3,3,False,simulation
PO-SIM-0000415,S004,P0019,Clothing,SUP-01,2023-11-17,2023-11-20,30,3,False,simulation
PO-SIM-0000416,S004,P0020,Furniture,SUP-03,2023-11-17,2023-11-22,7,5,False,simulation
PO-SIM-0000417,S005,P0003,Toys,SUP-05,2023-11-17,2023-11-20,20,3,False,simulation
PO-SIM-0000418,S005,P0008,Groceries,SUP-04,2023-11-17,2023-11-23,33,6,False,simulation
PO-SIM-0000419,S005,P0018,Clothing,SUP-01,2023-11-17,2023-11-20,78,3,False,simulation
PO-SIM-0000420,S005,P0020,Toys,SUP-05,2023-11-17,2023-11-20,34,3,False,simulation
PO-SIM-0000421,S001,P0002,Clothing,SUP-01,2023-11-18,2023-11-21,32,3,False,simulation
PO-SIM-0000422,S001,P0008,Electronics,SUP-02,2023-11-18,2023-11-22,99,4,False,simulation
PO-SIM-0000423,S001,P0009,Clothing,SUP-01,2023-11-18,2023-11-21,53,3,True,simulation
PO-SIM-0000424,S001,P0013,Toys,SUP-05,2023-11-18,2023-11-21,24,3,False,simulation
PO-SIM-0000425,S001,P0015,Toys,SUP-05,2023-11-18,2023-11-21,33,3,False,simulation
PO-SIM-0000426,S001,P0016,Groceries,SUP-04,2023-11-18,2023-11-24,11,6,False,simulation
PO-SIM-0000427,S001,P0017,Toys,SUP-05,2023-11-18,2023-11-21,50,3,False,simulation
PO-SIM-0000428,S001,P0018,Groceries,SUP-04,2023-11-18,2023-11-24,20,6,False,simulation
PO-SIM-0000429,S001,P0019,Furniture,SUP-03,2023-11-18,2023-11-23,21,5,False,simulation
PO-SIM-0000430,S002,P0006,Clothing,SUP-01,2023-11-18,2023-11-21,74,3,False,simulation
PO-SIM-0000431,S002,P0008,Groceries,SUP-04,2023-11-18,2023-11-24,142,6,False,simulation
PO-SIM-0000432,S002,P0009,Groceries,SUP-04,2023-11-18,2023-11-24,188,6,False,simulation
PO-SIM-0000433,S002,P0010,Groceries,SUP-04,2023-11-18,2023-11-24,1,6,False,simulation
PO-SIM-0000434,S002,P0011,Groceries,SUP-04,2023-11-18,2023-11-24,118,6,False,simulation
PO-SIM-0000435,S002,P0015,Clothing,SUP-01,2023-11-18,2023-11-21,23,3,False,simulation
PO-SIM-0000436,S002,P0016,Clothing,SUP-01,2023-11-18,2023-11-21,91,3,False,simulation
PO-SIM-0000437,S002,P0018,Clothing,SUP-01,2023-11-18,2023-11-21,36,3,False,simulation
PO-SIM-0000438,S003,P0003,Electronics,SUP-02,2023-11-18,2023-11-22,150,4,False,simulation
PO-SIM-0000439,S003,P0006,Toys,SUP-05,2023-11-18,2023-11-21,40,3,False,simulation
PO-SIM-0000440,S003,P0007,Groceries,SUP-04,2023-11-18,2023-11-24,96,6,False,simulation
PO-SIM-0000441,S003,P0008,Clothing,SUP-01,2023-11-18,2023-11-21,9,3,False,simulation
PO-SIM-0000442,S003,P0009,Groceries,SUP-04,2023-11-18,2023-11-24,114,6,False,simulation
PO-SIM-0000443,S003,P0010,Groceries,SUP-04,2023-11-18,2023-11-24,66,6,False,simulation
PO-SIM-0000444,S003,P0019,Groceries,SUP-04,2023-11-18,2023-11-24,6,6,False,simulation
PO-SIM-0000445,S004,P0005,Clothing,SUP-01,2023-11-18,2023-11-21,41,3,False,simulation
PO-SIM-0000446,S004,P0007,Groceries,SUP-04,2023-11-18,2023-11-24,10,6,False,simulation
PO-SIM-0000447,S004,P0008,Furniture,SUP-03,2023-11-18,2023-11-23,47,5,False,simulation
PO-SIM-0000448,S004,P0012,Electronics,SUP-02,2023-11-18,2023-11-22,8,4,False,simulation
PO-SIM-0000449,S004,P0017,Clothing,SUP-01,2023-11-18,2023-11-21,34,3,False,simulation
PO-SIM-0000450,S004,P0018,Furniture,SUP-03,2023-11-18,2023-11-23,47,5,False,simulation
PO-SIM-0000451,S004,P0019,Clothing,SUP-01,2023-11-18,2023-11-21,83,3,False,simulation
PO-SIM-0000452,S005,P0001,Groceries,SUP-04,2023-11-18,2023-11-24,29,6,False,simulation
PO-SIM-0000453,S005,P0003,Toys,SUP-05,2023-11-18,2023-11-21,51,3,False,simulation
PO-SIM-0000454,S005,P0004,Groceries,SUP-04,2023-11-18,2023-11-24,31,6,False,simulation
PO-SIM-0000455,S005,P0008,Groceries,SUP-04,2023-11-18,2023-11-24,3,6,False,simulation
PO-SIM-0000456,S005,P0017,Toys,SUP-05,2023-11-18,2023-11-21,11,3,False,simulation
PO-SIM-0000457,S001,P0004,Electronics,SUP-02,2023-11-19,2023-11-23,3,4,False,simulation
PO-SIM-0000458,S001,P0008,Electronics,SUP-02,2023-11-19,2023-11-23,74,4,False,simulation
PO-SIM-0000459,S001,P0009,Clothing,SUP-01,2023-11-19,2023-11-22,6,3,False,simulation
PO-SIM-0000460,S001,P0013,Toys,SUP-05,2023-11-19,2023-11-22,13,3,False,simulation
PO-SIM-0000461,S001,P0015,Toys,SUP-05,2023-11-19,2023-11-22,67,3,False,simulation
PO-SIM-0000462,S001,P0016,Groceries,SUP-04,2023-11-19,2023-11-25,178,6,False,simulation
PO-SIM-0000463,S001,P0017,Toys,SUP-05,2023-11-19,2023-11-22,55,3,False,simulation
PO-SIM-0000464,S001,P0018,Groceries,SUP-04,2023-11-19,2023-11-25,53,6,False,simulation
PO-SIM-0000465,S002,P0006,Clothing,SUP-01,2023-11-19,2023-11-22,40,3,False,simulation
PO-SIM-0000466,S002,P0010,Groceries,SUP-04,2023-11-19,2023-11-25,106,6,False,simulation
PO-SIM-0000467,S002,P0011,Groceries,SUP-04,2023-11-19,2023-11-25,162,6,False,simulation
PO-SIM-0000468,S002,P0018,Clothing,SUP-01,2023-11-19,2023-11-22,10,3,False,simulation
PO-SIM-0000469,S003,P0004,Groceries,SUP-04,2023-11-19,2023-11-25,130,6,False,simulation
PO-SIM-0000470,S003,P0009,Groceries,SUP-04,2023-11-19,2023-11-25,31,6,False,simulation
PO-SIM-0000471,S003,P0010,Groceries,SUP-04,2023-11-19,2023-11-25,23,6,False,simulation
PO-SIM-0000472,S003,P0012,Furniture,SUP-03,2023-11-19,2023-11-24,123,5,False,simulation
PO-SIM-0000473,S003,P0016,Electronics,SUP-02,2023-11-19,2023-11-23,121,4,False,simulation
PO-SIM-0000474,S004,P0005,Clothing,SUP-01,2023-11-19,2023-11-22,9,3,False,simulation
PO-SIM-0000475,S004,P0007,Groceries,SUP-04,2023-11-19,2023-11-25,90,6,False,simulation
PO-SIM-0000476,S004,P0018,Furniture,SUP-03,2023-11-19,2023-11-24,14,5,False,simulation
PO-SIM-0000477,S005,P0001,Groceries,SUP-04,2023-11-19,2023-11-25,164,6,False,simulation
PO-SIM-0000478,S005,P0003,Toys,SUP-05,2023-11-19,2023-11-22,47,3,False,simulation
PO-SIM-0000479,S005,P0004,Groceries,SUP-04,2023-11-19,2023-11-25,47,6,False,simulation
PO-SIM-0000480,S005,P0008,Groceries,SUP-04,2023-11-19,2023-11-25,21,6,False,simulation
PO-SIM-0000481,S005,P0018,Clothing,SUP-01,2023-11-19,2023-11-22,121,3,False,simulation
PO-SIM-0000482,S005,P0020,Toys,SUP-05,2023-11-19,2023-11-22,5,3,False,simulation
PO-SIM-0000483,S001,P0004,Electronics,SUP-02,2023-11-20,2023-11-24,48,4,False,simulation
PO-SIM-0000484,S001,P0008,Electronics,SUP-02,2023-11-20,2023-11-24,56,4,False,simulation
PO-SIM-0000485,S001,P0009,Clothing,SUP-01,2023-11-20,2023-11-23,20,3,False,simulation
PO-SIM-0000486,S001,P0012,Groceries,SUP-04,2023-11-20,2023-11-26,17,6,False,simulation
PO-SIM-0000487,S001,P0013,Toys,SUP-05,2023-11-20,2023-11-23,70,3,False,simulation
PO-SIM-0000488,S001,P0017,Toys,SUP-05,2023-11-20,2023-11-23,27,3,False,simulation
PO-SIM-0000489,S001,P0018,Groceries,SUP-04,2023-11-20,2023-11-26,25,6,False,simulation
PO-SIM-0000490,S002,P0006,Clothing,SUP-01,2023-11-20,2023-11-23,31,3,False,simulation
PO-SIM-0000491,S002,P0008,Groceries,SUP-04,2023-11-20,2023-11-26,96,6,False,simulation
PO-SIM-0000492,S002,P0010,Groceries,SUP-04,2023-11-20,2023-11-26,107,6,False,simulation
PO-SIM-0000493,S002,P0016,Clothing,SUP-01,2023-11-20,2023-11-23,1,3,False,simulation
PO-SIM-0000494,S003,P0006,Toys,SUP-05,2023-11-20,2023-11-23,32,3,False,simulation
PO-SIM-0000495,S003,P0008,Clothing,SUP-01,2023-11-20,2023-11-23,14,3,False,simulation
PO-SIM-0000496,S004,P0005,Clothing,SUP-01,2023-11-20,2023-11-23,34,3,False,simulation
PO-SIM-0000497,S004,P0006,Groceries,SUP-04,2023-11-20,2023-11-26,6,6,False,simulation
PO-SIM-0000498,S004,P0018,Furniture,SUP-03,2023-11-20,2023-11-25,25,5,False,simulation
PO-SIM-0000499,S005,P0005,Groceries,SUP-04,2023-11-20,2023-11-26,93,6,False,simulation
PO-SIM-0000500,S005,P0010,Groceries,SUP-04,2023-11-20,2023-11-26,14,6,False,simulation
PO-SIM-0000501,S005,P0020,Toys,SUP-05,2023-11-20,2023-11-23,38,3,False,simulation
PO-SIM-0000502,S001,P0002,Clothing,SUP-01,2023-11-21,2023-11-24,35,3,False,simulation
PO-SIM-0000503,S001,P0003,Clothing,SUP-01,2023-11-21,2023-11-24,69,3,False,simulation
PO-SIM-0000504,S001,P0008,Electronics,SUP-02,2023-11-21,2023-11-25,42,4,False,simulation
PO-SIM-0000505,S001,P0009,Clothing,SUP-01,2023-11-21,2023-11-24,38,3,False,simulation
PO-SIM-0000506,S001,P0013,Toys,SUP-05,2023-11-21,2023-11-24,66,3,False,simulation
PO-SIM-0000507,S001,P0015,Toys,SUP-05,2023-11-21,2023-11-24,38,3,False,simulation
PO-SIM-0000508,S001,P0017,Toys,SUP-05,2023-11-21,2023-11-24,46,3,False,simulation
PO-SIM-0000509,S001,P0018,Groceries,SUP-04,2023-11-21,2023-11-27,9,6,False,simulation
PO-SIM-0000510,S002,P0001,Groceries,SUP-04,2023-11-21,2023-11-27,78,6,False,simulation
PO-SIM-0000511,S002,P0008,Groceries,SUP-04,2023-11-21,2023-11-27,62,6,False,simulation
PO-SIM-0000512,S003,P0003,Electronics,SUP-02,2023-11-21,2023-11-25,32,4,False,simulation
PO-SIM-0000513,S003,P0006,Toys,SUP-05,2023-11-21,2023-11-24,56,3,False,simulation
PO-SIM-0000514,S003,P0009,Groceries,SUP-04,2023-11-21,2023-11-27,115,6,False,simulation
PO-SIM-0000515,S003,P0010,Groceries,SUP-04,2023-11-21,2023-11-27,40,6,False,simulation
PO-SIM-0000516,S003,P0015,Groceries,SUP-04,2023-11-21,2023-11-27,65,6,False,simulation
PO-SIM-0000517,S003,P0019,Groceries,SUP-04,2023-11-21,2023-11-27,18,6,False,simulation
PO-SIM-0000518,S004,P0012,Electronics,SUP-02,2023-11-21,2023-11-25,6,4,False,simulation
PO-SIM-0000519,S005,P0004,Groceries,SUP-04,2023-11-21,2023-11-27,11,6,True,simulation
PO-SIM-0000520,S005,P0008,Groceries,SUP-04,2023-11-21,2023-11-27,25,6,False,simulation
PO-SIM-0000521,S005,P0010,Groceries,SUP-04,2023-11-21,2023-11-27,111,6,False,simulation
PO-SIM-0000522,S005,P0015,Groceries,SUP-04,2023-11-21,2023-11-27,7,6,False,simulation
